RECID,SESSION_ID,PNAME_VAL,BNAME,USDComm,ImpliedCommUSD,ConDate,Security,Units,T,Price,NET,BCODE,Q,ResearchComm,ExecComm,Exchange,USDOtherExp,CCL_CAT,COUNTRY,ALGO_FLAG
30299,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,ITG TRITON,73.382791,0.0,2020-08-12,TFG SJ,34428.0,S,74.2134,146692.138194,ITG,2020-Q3,0.0,73.382791,JSE,0.0,ORD,SOUTH AFRICA,ALGO
30300,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,ITG TRITON,213.18365,0.0,2020-08-13,TFG SJ,101119.0,S,73.390713,426153.85866,ITG,2020-Q3,0.0,213.18365,JSE,0.0,ORD,SOUTH AFRICA,ALGO
30301,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,JEFFERIES NEW YORK,88.602322,0.0,2020-07-01,005385 K,6494.0,S,54700.0,294515.613035,JEFFRI,2020-Q3,0.0,88.602322,KSE,738.3551791942597,ORD,KOREA,NON-ALGO
30302,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,JEFFERIES NEW YORK,161.110829,0.0,2020-07-01,2330.TW,50000.0,S,317.5,535207.671622,JEFFRI,2020-Q3,0.0,161.110829,TWE,1610.9391648485464,ORD,TAIWAN,NON-ALGO
30303,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,JEFFERIES NEW YORK,83.109239,0.0,2020-07-01,5871 TT,65000.0,S,126.0,276116.596478,JEFFRI,2020-Q3,0.0,83.109239,TWE,831.0923943376122,ORD,TAIWAN,NON-ALGO
30304,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,JEFFERIES NEW YORK,229.226616,0.0,2020-07-01,ICT.PM,114000.0,S,100.176088,227530.419309,JEFFRI,2020-Q3,0.0,229.226616,PHS,1467.0507828181453,ORD,PHILIPPINES,NON-ALGO
30305,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,JEFFERIES NEW YORK,124.028342,0.0,2020-07-01,PWGR.IN,179942.0,S,173.4832,412868.207661,JEFFRI,2020-Q3,0.0,124.028342,MUM,435.7541966029864,ORD,INDIA,NON-ALGO
30306,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,JEFFERIES NEW YORK,131.266625,0.0,2020-07-01,TLKM IJ,2053200.0,S,3040.0,436807.195555,JEFFRI,2020-Q3,0.0,131.266625,IDS,616.9531720995443,ORD,INDONESIA,NON-ALGO
30307,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,JEFFERIES NEW YORK,115.477511,0.0,2020-07-02,1128 HK,222800.0,S,13.390413,384392.857327,JEFFRI,2020-Q3,0.0,115.477511,HKS,414.6414471137718,ORD,CHINA,NON-ALGO
30308,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,JEFFERIES NEW YORK,129.519005,0.0,2020-07-02,1928 HK,109200.0,S,30.642674,431137.136479,JEFFRI,2020-Q3,0.0,129.519005,HKS,465.0814130518927,ORD,CHINA,NON-ALGO
30309,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,JEFFERIES NEW YORK,113.591206,0.0,2020-07-02,2318.HK,37000.0,S,79.315203,378115.389776,JEFFRI,2020-Q3,0.0,113.591206,HKS,407.8355224111681,ORD,CHINA,NON-ALGO
30310,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,JEFFERIES NEW YORK,146.850566,0.0,2020-07-02,941.HK,73000.0,S,51.971575,488826.756638,JEFFRI,2020-Q3,0.0,146.850566,HKS,527.2030552473356,ORD,CHINA,NON-ALGO
30311,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,JEFFERIES NEW YORK,41.441953,0.0,2020-07-02,968.HK,142000.0,S,7.54,137951.301834,JEFFRI,2020-Q3,0.0,41.441953,HKS,148.8194462364204,ORD,CHINA,NON-ALGO
30312,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,JEFFERIES NEW YORK,186.721517,0.0,2020-07-02,ICT.PM,91590.0,S,101.591877,185339.778056,JEFFRI,2020-Q3,0.0,186.721517,PHS,1195.0177093262428,ORD,PHILIPPINES,NON-ALGO
30313,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,JEFFERIES NEW YORK,305.441927,0.0,2020-07-21,968.HK,402000.0,S,8.414142,435570.07553,JEFFRI,2020-Q3,0.0,305.441927,HKS,470.0103846178654,ORD,CHINA,NON-ALGO
30314,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,JEFFERIES NEW YORK,421.916077,0.0,2020-07-23,1928 HK,153200.0,S,30.5,601666.136501,JEFFRI,2020-Q3,0.0,421.916077,HKS,649.1995923790358,ORD,CHINA,NON-ALGO
30315,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,JEFFERIES NEW YORK,440.022961,0.0,2020-07-23,2318.HK,57500.0,S,84.75,627486.627194,JEFFRI,2020-Q3,0.0,440.022961,HKS,677.1190485404331,ORD,CHINA,NON-ALGO
30316,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,JEFFERIES NEW YORK,218.389381,0.0,2020-07-23,968.HK,278000.0,S,8.7,311430.381951,JEFFRI,2020-Q3,0.0,218.389381,HKS,336.0589760458186,ORD,CHINA,NON-ALGO
30317,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,JEFFERIES NEW YORK,229.795029,0.0,2020-07-23,CCB,427000.0,S,5.96,327695.986997,JEFFRI,2020-Q3,0.0,229.795029,HKS,353.5673284057634,ORD,CHINA,NON-ALGO
30318,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,JEFFERIES NEW YORK,257.673465,0.0,2020-07-23,COW KS,5065.0,S,76000.0,321028.928354,JEFFRI,2020-Q3,0.0,257.673465,KSE,805.2295784959732,ORD,KOREA,NON-ALGO
30319,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,JEFFERIES NEW YORK,343.533181,0.0,2020-07-23,PWGR.IN,157094.0,S,181.6532,380916.382484,JEFFRI,2020-Q3,0.0,343.533181,MUM,443.5443495126151,ORD,INDIA,NON-ALGO
30320,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,JEFFERIES NEW YORK,235.014481,0.0,2020-07-28,1928 HK,89200.0,S,29.176009,335138.306038,JEFFRI,2020-Q3,0.0,235.014481,HKS,361.6520353731141,ORD,CHINA,NON-ALGO
30321,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,JEFFERIES NEW YORK,721.682462,0.0,2020-07-30,2330.TW,61000.0,S,434.57377,898683.567405,JEFFRI,2020-Q3,0.0,721.682462,TWE,2706.3347569379457,ORD,TAIWAN,NON-ALGO
30322,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,JEFFERIES NEW YORK,265.505096,0.0,2020-07-30,8464.TT,32000.0,S,304.75,330603.256708,JEFFRI,2020-Q3,0.0,265.505096,TWE,995.5930646066936,ORD,TAIWAN,NON-ALGO
30323,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,JEFFERIES NEW YORK,313.384649,0.0,2020-07-30,PWGR.IN,144218.0,S,180.5968,347487.146242,JEFFRI,2020-Q3,0.0,313.384649,MUM,404.6102374705459,ORD,INDIA,NON-ALGO
30324,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,JEFFERIES NEW YORK,252.3401,0.0,2020-08-04,2330.TW,22000.0,S,421.977273,314218.024632,JEFFRI,2020-Q3,0.0,252.3401,TWE,946.2668818482967,ORD,TAIWAN,NON-ALGO
30325,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,JEFFERIES NEW YORK,247.685382,0.0,2020-08-04,5871 TT,75000.0,S,121.5,308430.204705,JEFFRI,2020-Q3,0.0,247.685382,TWE,928.8371697952944,ORD,TAIWAN,NON-ALGO
30326,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,JEFFERIES NEW YORK,1631.720156,0.0,2020-08-19,3105.TT,212000.0,P,283.287736,2041264.935642,JEFFRI,2020-Q3,0.0,1631.720156,TWE,0.0,ORD,TAIWAN,NON-ALGO
30327,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,JEFFERIES NEW YORK,246.192596,0.0,2020-08-28,005385 K,4205.0,S,86732.93698,306725.831452,JEFFRI,2020-Q3,0.0,246.192596,KSE,769.3534437295643,ORD,KOREA,NON-ALGO
30328,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,JEFFERIES NEW YORK,388.072489,0.0,2020-08-28,941.HK,77000.0,S,55.8,553404.068308,JEFFRI,2020-Q3,0.0,388.072489,HKS,597.1290878241066,ORD,CHINA,NON-ALGO
30329,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,JEFFERIES NEW YORK,225.24354,0.0,2020-08-28,BBRI IJ,994300.0,S,3690.0,249677.458983,JEFFRI,2020-Q3,0.0,225.24354,IDS,367.8977489768076,ORD,INDONESIA,NON-ALGO
30330,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,JEFFERIES NEW YORK,2656.478946,0.0,2020-09-01,PWGR.IN,1198275.0,P,181.344,2957729.613963,JEFFRI,2020-Q3,0.0,2656.478946,MUM,3429.809834284162,ORD,INDIA,NON-ALGO
30331,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,JEFFERIES NEW YORK,3689.155493,0.0,2020-09-02,PWGR.IN,1648525.0,S,181.6005,4090652.061273,JEFFRI,2020-Q3,0.0,3689.155493,MUM,4763.159772023208,ORD,INDIA,NON-ALGO
30332,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,JEFFERIES NEW YORK,255.657054,0.0,2020-09-07,CCB,518000.0,S,5.464604,364574.471324,JEFFRI,2020-Q3,0.0,255.657054,HKS,393.3888136249274,ORD,CHINA,NON-ALGO
30333,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,JEFFERIES NEW YORK,369.162252,0.0,2020-09-07,PWGR.IN,171909.0,S,174.5203,409334.47093,JEFFRI,2020-Q3,0.0,369.162252,MUM,476.634788255802,ORD,INDIA,NON-ALGO
30334,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,JEFFERIES NEW YORK,174.716563,0.0,2020-09-09,2330.TW,15000.0,S,427.0,217565.800017,JEFFRI,2020-Q3,0.0,174.716563,TWE,655.1871110732247,ORD,TAIWAN,NON-ALGO
30335,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,JEFFERIES NEW YORK,223.042167,0.0,2020-09-09,ICT.PM,102480.0,S,105.682787,221391.695618,JEFFRI,2020-Q3,0.0,223.042167,PHS,1427.4701127529215,ORD,PHILIPPINES,NON-ALGO
30336,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,RENAISSANCE CAPITAL GROUP LTD,345.001173,0.0,2020-07-01,EQBNK,213900.0,S,34.3727,68406.837689,RENAIS,2020-Q3,0.0,345.001173,NAR,248.4007320163295,ORD,KENYA,NON-ALGO
30337,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,RENAISSANCE CAPITAL GROUP LTD,226.057102,0.0,2020-07-23,MONET CP,136361.0,S,53.838034,322712.389616,RENAIS,2020-Q3,0.0,226.057102,PSE,0.0,ORD,CZECH REPUBLIC,NON-ALGO
30338,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,RENAISSANCE CAPITAL GROUP LTD,293.867737,0.0,2020-08-17,EQBNK,210400.0,P,30.2653,59278.991739,RENAIS,2020-Q3,0.0,293.867737,NAR,211.5846601135262,ORD,KENYA,NON-ALGO
30339,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,RENAISSANCE CAPITAL GROUP LTD,936.448889,0.0,2020-08-24,EQBNK,602900.0,P,33.55,188900.460555,RENAIS,2020-Q3,0.0,936.448889,NAR,674.2431481481481,ORD,KENYA,NON-ALGO
30340,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,SBERBANK CIB,369.81,0.0,2020-07-20,LUKADR1,10744.0,S,68.83978,739244.79,TROKIA,2020-Q3,0.0,369.81,LSE,0.0,ORD,RUSSIA,NON-ALGO
30341,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,SBERBANK CIB,408.26,0.0,2020-07-31,SBERPR,210212.0,P,2.7745,583641.45,TROKIA,2020-Q3,0.0,408.26,RTS,0.0,ORD,RUSSIA,NON-ALGO
30342,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,UBS SECURITIES LTD,244.801159,0.0,2020-07-01,ARZZ3 BZ,34100.0,S,47.712845,305659.232092,UKS,2020-Q3,0.0,244.801159,BOV,94.2195390301012,ORD,BRAZIL,NON-ALGO
30343,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,UBS SECURITIES LTD,41.5,0.0,2020-07-01,BAP.US,2075.0,S,133.89,277774.11,UKS,2020-Q3,0.0,41.5,NYX,6.14,ORD,PERU,NON-ALGO
30344,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,UBS SECURITIES LTD,234.135028,0.0,2020-07-01,BOLSA.MM,154297.0,S,43.140074,292437.793215,UKS,2020-Q3,0.0,234.135028,MXP,0.0,ORD,MEXICO,NON-ALGO
30345,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,UBS SECURITIES LTD,119.532849,0.0,2020-07-01,MONDI LN,12843.0,S,14.97,238944.560632,UKS,2020-Q3,0.0,119.532849,LSS,1.2434500027654,ORD,SOUTH AFRICA,NON-ALGO
30346,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,UBS SECURITIES LTD,263.10946,0.0,2020-07-01,OMAB MM,70300.0,S,106.401686,328623.760634,UKS,2020-Q3,0.0,263.10946,MXP,0.0,ORD,MEXICO,NON-ALGO
30347,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,UBS SECURITIES LTD,671.49221,0.0,2020-07-06,VESTA MM,551001.0,P,34.041983,840029.110777,UKS,2020-Q3,0.0,671.49221,MXP,0.0,ORD,MEXICO,NON-ALGO
30348,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,UBS SECURITIES LTD,76.622633,0.0,2020-07-07,VESTA MM,64219.0,P,33.997904,95848.286072,UKS,2020-Q3,0.0,76.622633,MXP,0.0,ORD,MEXICO,NON-ALGO
30349,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,UBS SECURITIES LTD,1382.01,0.0,2020-07-08,LUKADR1,35990.0,P,76.8,2765414.01,UKS,2020-Q3,0.0,1382.01,LSE,0.0,ORD,RUSSIA,NON-ALGO
30350,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,UBS SECURITIES LTD,234.129963,0.0,2020-07-08,VESTA MM,195995.0,P,33.933477,292899.52431,UKS,2020-Q3,0.0,234.129963,MXP,0.0,ORD,MEXICO,NON-ALGO
30351,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,UBS SECURITIES LTD,243.204162,0.0,2020-07-09,VESTA MM,202601.0,P,33.920654,304237.719983,UKS,2020-Q3,0.0,243.204162,MXP,0.0,ORD,MEXICO,NON-ALGO
30352,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,UBS SECURITIES LTD,19.296212,0.0,2020-07-10,VESTA MM,16183.0,P,33.49955,24138.370197,UKS,2020-Q3,0.0,19.296212,MXP,0.0,ORD,MEXICO,NON-ALGO
30353,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,UBS SECURITIES LTD,173.36,0.0,2020-07-27,BBD.US,79300.0,S,4.370445,346395.27,UKS,2020-Q3,0.0,173.36,NYX,7.66,ORD,BRAZIL,NON-ALGO
30354,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,UBS SECURITIES LTD,200.06,0.0,2020-07-27,SAN.US,23501.0,S,17.017607,399721.88,UKS,2020-Q3,0.0,200.06,NYX,8.84,ORD,CHILE,NON-ALGO
30355,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,VIET CAPITAL SECURITES,1474.167141,0.0,2020-07-28,VNM VN,215000.0,P,105920.623256,984252.261393,VCS,2020-Q3,0.0,1474.167141,VIE,-1.7262213e-06,ORD,VIETNAM,NON-ALGO
30356,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,VIET CAPITAL SECURITES,1619.75813,0.0,2020-07-29,VNM VN,235140.0,P,106401.820192,1081458.511664,VCS,2020-Q3,0.0,1619.75813,VIE,2.1580094e-06,ORD,VIETNAM,NON-ALGO
30357,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MAG GEMS DIV FD,WOOD & CO,178.262341,0.0,2020-07-31,MONET CP,110258.0,S,51.192402,254482.243968,WOOD,2020-Q3,0.0,178.262341,PSE,0.0,ORD,CZECH REPUBLIC,NON-ALGO
30358,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,Magna Eastern European Fund,JP MORGAN SECURITIES,27.77,0.0,2020-07-07,LUKADR1,727.0,P,76.4,55570.57,CHASEM,2020-Q3,0.0,27.77,LSE,0.0,ORD,RUSSIA,NON-ALGO
30359,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,Magna Eastern European Fund,GOLDMAN SACHS & CO,16.2,0.0,2020-07-31,YANDEX2,810.0,S,56.979901,46136.5,GOLDMA,2020-Q3,0.0,16.2,NAS,1.02,ORD,RUSSIA,NON-ALGO
30360,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,Magna Eastern European Fund,GOLDMAN SACHS & CO,24.891964,0.0,2020-08-25,DINO.PL,548.0,S,241.0,35534.133896,GOLDMA,2020-Q3,0.0,24.891964,WSE,0.0,ORD,POLAND,NON-ALGO
30361,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,Magna Eastern European Fund,GOLDMAN SACHS & CO,16.42,0.0,2020-09-03,NORILSK,3099.0,S,26.49373,82087.65,GOLDMA,2020-Q3,0.0,16.42,LSE,0.0,ORD,RUSSIA,ALGO
30362,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,Magna Eastern European Fund,HSBC SECURITIES LONDON,29.241901,0.0,2020-08-04,DINO.PL,827.0,S,219.478561,48705.140356,HSBCLN,2020-Q3,0.0,29.241901,WSE,0.0,ORD,POLAND,ALGO
30363,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,Magna Eastern European Fund,HSBC SECURITIES LONDON,3.75,0.0,2020-08-21,YANDEX2,750.0,S,63.865693,47894.46,HSBCLN,2020-Q3,0.0,3.75,NAS,1.06,ORD,RUSSIA,ALGO
30364,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,Magna Eastern European Fund,HSBC SECURITIES LONDON,0.621963,0.0,2020-08-25,DINO.PL,16.0,S,241.0,1037.59777,HSBCLN,2020-Q3,0.0,0.621963,WSE,0.0,ORD,POLAND,ALGO
30365,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,Magna Eastern European Fund,HSBC SECURITIES LONDON,11.42,0.0,2020-09-03,GAMPADR,23775.0,P,4.8026,114193.24,HSBCLN,2020-Q3,0.0,11.42,LSE,0.0,ORD,RUSSIA,ALGO
30366,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,Magna Eastern European Fund,HSBC SECURITIES LONDON,10.42,0.0,2020-09-03,LUKADR1,1607.0,P,64.830585,104193.17,HSBCLN,2020-Q3,0.0,10.42,LSE,0.0,ORD,RUSSIA,ALGO
30367,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,Magna Eastern European Fund,ITG TRITON,1.1,0.0,2020-07-07,LUKADR1,29.0,P,76.17,2210.03,ITG,2020-Q3,0.0,1.1,LSE,0.0,ORD,RUSSIA,NON-ALGO
30368,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,Magna Eastern European Fund,ITG TRITON,10.10889,0.0,2020-08-25,KAZ.LN,13700.0,S,5.612,101056.965249,ITG,2020-Q3,0.0,10.10889,LSS,1.3145500086964,ORD,KAZAKHSTAN,ALGO
30369,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,Magna Eastern European Fund,ITG TRITON,17.52,0.0,2020-09-02,NORILSK,6512.0,S,26.901635,175165.93,ITG,2020-Q3,0.0,17.52,LSE,0.0,ORD,RUSSIA,ALGO
30370,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,Magna Eastern European Fund,ITG TRITON,5.14,0.0,2020-09-02,PJPq.L,1433.0,P,35.891612,51437.82,ITG,2020-Q3,0.0,5.14,LSE,0.0,ORD,RUSSIA,ALGO
30371,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,Magna Eastern European Fund,CITIGROUP GLOBAL MARKETS LTD,19.56,0.0,2020-07-06,PJPq.L,1071.0,S,36.526937,39100.79,SALOML,2020-Q3,0.0,19.56,LSE,0.0,ORD,RUSSIA,NON-ALGO
30372,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,Magna Eastern European Fund,CITIGROUP GLOBAL MARKETS LTD,14.12,0.0,2020-07-16,YANDEX2,706.0,S,54.002507,38110.8,SALOML,2020-Q3,0.0,14.12,NAS,0.85,ORD,RUSSIA,NON-ALGO
30373,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,Magna Eastern European Fund,VTB,21.96,0.0,2020-07-29,PJPq.L,1120.0,S,39.209545,43892.73,VTB,2020-Q3,0.0,21.96,LSE,0.0,ORD,RUSSIA,NON-ALGO
30374,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,Magna Emerging Markets Fund,BRADESCO,20.137422,0.0,2020-07-28,BIMBOA.M,13271.0,P,41.6565,25192.411299,BRADES,2020-Q3,0.0,20.137422,MXP,0.0,ORD,MEXICO,NON-ALGO
30375,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,Magna Emerging Markets Fund,BRADESCO,110.009629,0.0,2020-07-31,OMAB MM,33700.0,S,90.054751,137404.636768,BRADES,2020-Q3,0.0,110.009629,MXP,0.0,ORD,MEXICO,NON-ALGO
30376,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,Magna Emerging Markets Fund,JP MORGAN SECURITIES,118.114727,0.0,2020-07-02,700.HK,2600.0,P,503.0,169035.192114,CHASEM,2020-Q3,0.0,118.114727,HKS,181.7536706835599,ORD,CHINA,NON-ALGO
30377,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,Magna Emerging Markets Fund,JP MORGAN SECURITIES,143.037153,0.0,2020-07-02,KMB.IN,8854.0,S,1357.0047,158602.420807,CHASEM,2020-Q3,0.0,143.037153,MUM,184.6779212619256,ORD,INDIA,NON-ALGO
30378,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,Magna Emerging Markets Fund,JP MORGAN SECURITIES,51.47186,0.0,2020-07-03,BBCA IJ,27873.0,S,29500.3391,57055.984077,CHASEM,2020-Q3,0.0,51.47186,IDS,83.4988002086593,ORD,INDONESIA,NON-ALGO
30379,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,Magna Emerging Markets Fund,JP MORGAN SECURITIES,102.379067,0.0,2020-07-06,BBCA IJ,56000.0,S,29500.0,113486.058185,CHASEM,2020-Q3,0.0,102.379067,IDS,166.0815975210879,ORD,INDONESIA,NON-ALGO
30380,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,Magna Emerging Markets Fund,JP MORGAN SECURITIES,185.036226,0.0,2020-07-07,2318.HK,22500.0,S,91.05,263867.229243,CHASEM,2020-Q3,0.0,185.036226,HKS,284.7388081367216,ORD,CHINA,NON-ALGO
30381,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,Magna Emerging Markets Fund,JP MORGAN SECURITIES,200.254284,0.0,2020-07-10,KMB.IN,12231.0,S,1364.299,222045.906393,CHASEM,2020-Q3,0.0,200.254284,MUM,258.5539035935729,ORD,INDIA,NON-ALGO
30382,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,Magna Emerging Markets Fund,JP MORGAN SECURITIES,32.22,0.0,2020-07-17,BABA US,1611.0,S,247.14,398101.52,CHASEM,2020-Q3,0.0,32.22,NYX,8.8,ORD,CHINA,NON-ALGO
30383,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,Magna Emerging Markets Fund,JP MORGAN SECURITIES,103.25,0.0,2020-07-17,BBD.US,50000.0,S,4.13,206392.18,CHASEM,2020-Q3,0.0,103.25,NYX,4.57,ORD,BRAZIL,NON-ALGO
30384,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,Magna Emerging Markets Fund,JP MORGAN SECURITIES,126.130113,0.0,2020-07-17,BIMBOA.M,78300.0,S,36.36,126003.894674,CHASEM,2020-Q3,0.0,126.130113,MXP,0.0,ORD,MEXICO,NON-ALGO
30385,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,Magna Emerging Markets Fund,JP MORGAN SECURITIES,113.112762,0.0,2020-07-17,CCRI IN,21073.0,S,448.4459,125421.70053,CHASEM,2020-Q3,0.0,113.112762,MUM,146.0398650108888,ORD,INDIA,NON-ALGO
30386,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,Magna Emerging Markets Fund,JP MORGAN SECURITIES,226.770269,0.0,2020-07-17,HDFCB.IN,17245.0,S,1098.6204,251447.375193,CHASEM,2020-Q3,0.0,226.770269,MUM,292.7895200571875,ORD,INDIA,NON-ALGO
30387,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,Magna Emerging Markets Fund,JP MORGAN SECURITIES,154.216348,0.0,2020-07-17,KMB.IN,9715.0,S,1326.2108,170998.234103,CHASEM,2020-Q3,0.0,154.216348,MUM,199.1086728841454,ORD,INDIA,NON-ALGO
30388,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,Magna Emerging Markets Fund,JP MORGAN SECURITIES,86.53,0.0,2020-07-17,MAIL LI,6881.0,S,25.15,172970.62,CHASEM,2020-Q3,0.0,86.53,LSE,0.0,ORD,RUSSIA,NON-ALGO
30389,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,Magna Emerging Markets Fund,JP MORGAN SECURITIES,77.907624,0.0,2020-07-17,PRX.NA,1612.0,S,84.5,155730.476911,CHASEM,2020-Q3,0.0,77.907624,AME,0.0,ORD,SOUTH AFRICA,NON-ALGO
30390,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,Magna Emerging Markets Fund,JP MORGAN SECURITIES,134.768607,0.0,2020-07-17,UPLL IN,25794.0,S,436.5107,149434.150383,CHASEM,2020-Q3,0.0,134.768607,MUM,173.9965753993982,ORD,INDIA,NON-ALGO
